%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	ethVlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPdssF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF
A	12	0x0400000000004000	1556247699.190042	1556247699.190042	0.000000	1	3	eth:ipv4:udp	70:2c:1f:3b:36:53	22:ef:03:1a:97:b9	0x0800		192.168.10.101	07	"Private network"	39891	155.33.33.70	us	"Northeastern University"	53	17	0x00	1	70:2c:1f:3b:36:53_22:ef:03:1a:97:b9_1	Wisol,KR_-	53	domain	1	1	36	206	36	36	36	0	0	0	0	0	0	0	0	-0.7024794	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.09274	0.09274	0.09274	0.09274	0	0.09274	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	10	18	2
B	12	0x0400000000004001	1556247699.282782	1556247699.282782	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	70:2c:1f:3b:36:53	0x0800		155.33.33.70	us	"Northeastern University"	53	192.168.10.101	07	"Private network"	39891	17	0x00	1	22:ef:03:1a:97:b9_70:2c:1f:3b:36:53_1	-_Wisol,KR	53	domain	1	1	206	36	206	206	206	0	0	0	0	0	0	0	0	0.7024794	0x0001	65535	0	56	56	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.09274	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	9	17	17
A	13	0x0400000000004000	1556247699.218988	1556247699.218988	0.000000	1	3	eth:ipv4:udp	70:2c:1f:3b:36:53	22:ef:03:1a:97:b9	0x0800		192.168.10.101	07	"Private network"	34645	155.33.33.75	us	"Northeastern University"	53	17	0x00	1	70:2c:1f:3b:36:53_22:ef:03:1a:97:b9_1	Wisol,KR_-	53	domain	1	1	42	235	42	42	42	0	0	0	0	0	0	0	0	-0.6967509	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.018113	0.018113	0.018113	0.018113	0	0.018113	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	8	16	1.777778
B	13	0x0400000000004001	1556247699.237101	1556247699.237101	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	70:2c:1f:3b:36:53	0x0800		155.33.33.75	us	"Northeastern University"	53	192.168.10.101	07	"Private network"	34645	17	0x00	1	22:ef:03:1a:97:b9_70:2c:1f:3b:36:53_1	-_Wisol,KR	53	domain	1	1	235	42	235	235	235	0	0	0	0	0	0	0	0	0.6967509	0x0001	65535	0	57	57	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.018113	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	7	15	15
A	14	0x0400000000004000	1556247699.219004	1556247699.219004	0.000000	1	3	eth:ipv4:udp	70:2c:1f:3b:36:53	22:ef:03:1a:97:b9	0x0800		192.168.10.101	07	"Private network"	47773	155.33.33.70	us	"Northeastern University"	53	17	0x00	1	70:2c:1f:3b:36:53_22:ef:03:1a:97:b9_1	Wisol,KR_-	53	domain	1	1	42	235	42	42	42	0	0	0	0	0	0	0	0	-0.6967509	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.018389	0.018389	0.018389	0.018389	0	0.018389	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	8	14	1.555556
B	14	0x0400000000004001	1556247699.237393	1556247699.237393	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	70:2c:1f:3b:36:53	0x0800		155.33.33.70	us	"Northeastern University"	53	192.168.10.101	07	"Private network"	47773	17	0x00	1	22:ef:03:1a:97:b9_70:2c:1f:3b:36:53_1	-_Wisol,KR	53	domain	1	1	235	42	235	235	235	0	0	0	0	0	0	0	0	0.6967509	0x0001	65535	0	56	56	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.018389	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	7	13	13
A	32	0x0400000000004000	1556247882.312110	1556247882.839525	0.527415	1	3	eth:ipv4:tcp	70:2c:1f:3b:36:53	22:ef:03:1a:97:b9	0x0800		192.168.10.101	07	"Private network"	33912	52.210.84.62	us	"Amazon Technologies Inc"	443	6	0x00	1	70:2c:1f:3b:36:53_22:ef:03:1a:97:b9_12	Wisol,KR_-	443	https	12	11	1188	1764	0	517	99	167.0721	0	0.139939	0.04395125	0.0404434	22.75248	2252.496	0.04347826	-0.1951219	0x0a13	1	6962	64	64	0	0x28	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2461597977	8	1188	0	8	1733	0	517	29200	11406.54	0	35008	1	3	2	0	0x011f	0x0000	9	29	0x0000011e	1460	64	0x0000	0x00	0	0x00	3708990	1287698465	0.004	14835.960705	1556233046.800781	0.075262	0.001932	0.136233	0.077136	0.02948385	0.088793	0	0x52	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	10	1	2	8	0.8
B	32	0x0400000000004001	1556247882.387372	1556247882.836546	0.449174	1	3	eth:ipv4:tcp	22:ef:03:1a:97:b9	70:2c:1f:3b:36:53	0x0800		52.210.84.62	us	"Amazon Technologies Inc"	443	192.168.10.101	07	"Private network"	33912	6	0x00	1	22:ef:03:1a:97:b9_70:2c:1f:3b:36:53_11	-_Wisol,KR	443	https	11	12	1764	1188	0	1448	160.3636	345.9867	0	0.130665	0.040834	0.04336112	24.4894	3927.209	-0.04347826	0.1951219	0x0a13	1	14629	230	230	0	0x28	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	661819133	11	1764	0	11	1188	0	1453	26847	31265.36	26847	31488	0	2	1	0	0x031b	0x0000	11	35	0x0000011e	1460	256	0x0000	0x00	0	0x00	1287698485	3708990	0.004	5150794.184650	1551097088.651897	0.013531	0.002136	0.055128	0.01142425	0.01285047	0.08856025	0.03216258	0x12	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	10	1	7	7
A	37	0x0400000000004000	1556247940.547782	1556247940.931211	0.383429	1	3	eth:ipv4:tcp	70:2c:1f:3b:36:53	22:ef:03:1a:97:b9	0x0800		192.168.10.101	07	"Private network"	58242	52.199.167.51	us	"Amazon Technologies Inc"	80	6	0x00	1	70:2c:1f:3b:36:53_22:ef:03:1a:97:b9_6	Wisol,KR_-	80	http	6	4	112	504	0	112	18.66667	34.66342	0	0.369563	0.06390483	0.118868	15.64827	292.101	0.2	-0.6363636	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1134455957	5	112	0	5	504	0	112	29200	29912.7	29200	30272	0	2	1	0	0x011b	0x0000	6	20	0x0000011e	1460	64	0x0000	0x00	0	0x00	3723530	2837520434	0.004	14894.120707	1556233046.810504	5e-05	1e-05	0.363517	0.09117249	0.1292594	0.00338	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	10	1	2	2	0.2
B	37	0x0400000000004001	1556247940.547832	1556247940.921898	0.374066	1	3	eth:ipv4:tcp	22:ef:03:1a:97:b9	70:2c:1f:3b:36:53	0x0800		52.199.167.51	us	"Amazon Technologies Inc"	80	192.168.10.101	07	"Private network"	58242	6	0x00	1	22:ef:03:1a:97:b9_70:2c:1f:3b:36:53_4	-_Wisol,KR	80	http	4	6	504	112	0	504	126	179.4241	0	0.363507	0.09351651	0.1281015	10.6933	1347.356	-0.2	0.6363636	0x0a13	1	56080	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1676990061	4	504	0	4	112	0	504	28960	29023.07	28960	29056	0	1	1	0	0x031b	0x0000	4	14	0x0000011e	1460	128	0x0000	0x00	0	0x00	2837520434	3723528	0.001	2837520.568775	1553410420.353124	0.00333	0.00333	0.009313	0.0052425	0.001972442	0.09641499	0.1292744	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	10	1	1	1
A	18	0x0400000000004000	1556247819.841427	1556247819.841427	0.000000	1	3	eth:ipv4:udp	70:2c:1f:3b:36:53	22:ef:03:1a:97:b9	0x0800		192.168.10.101	07	"Private network"	38617	155.33.33.75	us	"Northeastern University"	53	17	0x00	1	70:2c:1f:3b:36:53_22:ef:03:1a:97:b9_1	Wisol,KR_-	53	domain	1	1	36	186	36	36	36	0	0	0	0	0	0	0	0	-0.6756757	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.032259	0.032259	0.032259	0.032259	0	0.032259	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	16	32	3.555556
B	18	0x0400000000004001	1556247819.873686	1556247819.873686	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	70:2c:1f:3b:36:53	0x0800		155.33.33.75	us	"Northeastern University"	53	192.168.10.101	07	"Private network"	38617	17	0x00	1	22:ef:03:1a:97:b9_70:2c:1f:3b:36:53_1	-_Wisol,KR	53	domain	1	1	186	36	186	186	186	0	0	0	0	0	0	0	0	0.6756757	0x0001	65535	0	57	57	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.032259	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	15	31	31
A	19	0x0400000000004000	1556247819.841444	1556247819.841444	0.000000	1	3	eth:ipv4:udp	70:2c:1f:3b:36:53	22:ef:03:1a:97:b9	0x0800		192.168.10.101	07	"Private network"	60685	155.33.33.70	us	"Northeastern University"	53	17	0x00	1	70:2c:1f:3b:36:53_22:ef:03:1a:97:b9_1	Wisol,KR_-	53	domain	1	1	36	186	36	36	36	0	0	0	0	0	0	0	0	-0.6756757	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.017808	0.017808	0.017808	0.017808	0	0.017808	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	16	30	3.333333
B	19	0x0400000000004001	1556247819.859252	1556247819.859252	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	70:2c:1f:3b:36:53	0x0800		155.33.33.70	us	"Northeastern University"	53	192.168.10.101	07	"Private network"	60685	17	0x00	1	22:ef:03:1a:97:b9_70:2c:1f:3b:36:53_1	-_Wisol,KR	53	domain	1	1	186	36	186	186	186	0	0	0	0	0	0	0	0	0.6756757	0x0001	65535	0	56	56	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.017808	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	15	29	29
A	20	0x0400000000004000	1556247819.841455	1556247819.841455	0.000000	1	3	eth:ipv4:udp	70:2c:1f:3b:36:53	22:ef:03:1a:97:b9	0x0800		192.168.10.101	07	"Private network"	58975	155.33.33.75	us	"Northeastern University"	53	17	0x00	1	70:2c:1f:3b:36:53_22:ef:03:1a:97:b9_1	Wisol,KR_-	53	domain	1	1	36	206	36	36	36	0	0	0	0	0	0	0	0	-0.7024794	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.031748	0.031748	0.031748	0.031748	0	0.031748	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	14	28	3.111111
B	20	0x0400000000004001	1556247819.873203	1556247819.873203	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	70:2c:1f:3b:36:53	0x0800		155.33.33.75	us	"Northeastern University"	53	192.168.10.101	07	"Private network"	58975	17	0x00	1	22:ef:03:1a:97:b9_70:2c:1f:3b:36:53_1	-_Wisol,KR	53	domain	1	1	206	36	206	206	206	0	0	0	0	0	0	0	0	0.7024794	0x0001	65535	0	57	57	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.031748	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	13	27	27
A	21	0x0400000000004000	1556247819.841465	1556247819.841465	0.000000	1	3	eth:ipv4:udp	70:2c:1f:3b:36:53	22:ef:03:1a:97:b9	0x0800		192.168.10.101	07	"Private network"	37078	155.33.33.70	us	"Northeastern University"	53	17	0x00	1	70:2c:1f:3b:36:53_22:ef:03:1a:97:b9_1	Wisol,KR_-	53	domain	1	1	36	206	36	36	36	0	0	0	0	0	0	0	0	-0.7024794	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.017417	0.017417	0.017417	0.017417	0	0.017417	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	14	26	2.888889
