%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	ethVlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPdssF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF
B	8	0x0400000000004001	1556248676.841658	1556248676.841658	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	7c:49:eb:35:7a:49	0x0800		192.168.10.254	07	"Private network"	67	192.168.10.238	07	"Private network"	68	17	0x00	1	22:ef:03:1a:97:b9_7c:49:eb:35:7a:49_1	-_XiaomiEle,CN	67	bootps	1	1	304	308	304	304	304	0	0	0	0	0	0	0	0	-0.006535948	0x0001	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.095717	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	2	1	1	1
A	9	0x0000000000000004	1556248744.058969	1556248744.058969	0.000000	1	2	eth:eapol	7c:49:eb:35:7a:49	02:6e:0e:11:77:f1	0x888e		-	-	"-"	0	-	-	"-"	0	0	0x00	1	7c:49:eb:35:7a:49_02:6e:0e:11:77:f1_1	XiaomiEle,CN_-	0	unknown	1	0	99	0	99	99	99	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
A	10	0x0400000000004000	1556248915.038975	1556248915.038975	0.000000	1	3	eth:ipv4:udp	7c:49:eb:35:7a:49	22:ef:03:1a:97:b9	0x0800		192.168.10.238	07	"Private network"	68	192.168.10.254	07	"Private network"	67	17	0x00	1	7c:49:eb:35:7a:49_22:ef:03:1a:97:b9_1	XiaomiEle,CN_-	67	bootps	1	1	308	304	308	308	308	0	0	0	0	0	0	0	0	0.006535948	0x0001	65535	0	255	255	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.094592	0.094592	0.094592	0.094592	0	0.094592	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	2	1	2	2	1
B	10	0x0400000000004001	1556248915.133567	1556248915.133567	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	7c:49:eb:35:7a:49	0x0800		192.168.10.254	07	"Private network"	67	192.168.10.238	07	"Private network"	68	17	0x00	1	22:ef:03:1a:97:b9_7c:49:eb:35:7a:49_1	-_XiaomiEle,CN	67	bootps	1	1	304	308	304	304	304	0	0	0	0	0	0	0	0	-0.006535948	0x0001	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.094592	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	2	1	1	1
A	11	0x0400000000004000	1556249152.979528	1556249152.979528	0.000000	1	3	eth:ipv4:udp	7c:49:eb:35:7a:49	22:ef:03:1a:97:b9	0x0800		192.168.10.238	07	"Private network"	68	192.168.10.254	07	"Private network"	67	17	0x00	1	7c:49:eb:35:7a:49_22:ef:03:1a:97:b9_1	XiaomiEle,CN_-	67	bootps	1	1	308	304	308	308	308	0	0	0	0	0	0	0	0	0.006535948	0x0001	65535	0	255	255	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.095923	0.095923	0.095923	0.095923	0	0.095923	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	2	1	2	2	1
B	11	0x0400000000004001	1556249153.075451	1556249153.075451	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	7c:49:eb:35:7a:49	0x0800		192.168.10.254	07	"Private network"	67	192.168.10.238	07	"Private network"	68	17	0x00	1	22:ef:03:1a:97:b9_7c:49:eb:35:7a:49_1	-_XiaomiEle,CN	67	bootps	1	1	304	308	304	304	304	0	0	0	0	0	0	0	0	-0.006535948	0x0001	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.095923	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	2	1	1	1
A	12	0x0000000000000004	1556249343.964929	1556249343.964929	0.000000	1	2	eth:eapol	7c:49:eb:35:7a:49	02:6e:0e:11:77:f1	0x888e		-	-	"-"	0	-	-	"-"	0	0	0x00	1	7c:49:eb:35:7a:49_02:6e:0e:11:77:f1_1	XiaomiEle,CN_-	0	unknown	1	0	99	0	99	99	99	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
A	13	0x0400000000004000	1556249390.579773	1556249390.579773	0.000000	1	3	eth:ipv4:udp	7c:49:eb:35:7a:49	22:ef:03:1a:97:b9	0x0800		192.168.10.238	07	"Private network"	68	192.168.10.254	07	"Private network"	67	17	0x00	1	7c:49:eb:35:7a:49_22:ef:03:1a:97:b9_1	XiaomiEle,CN_-	67	bootps	1	1	308	304	308	308	308	0	0	0	0	0	0	0	0	0.006535948	0x0001	65535	0	255	255	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.101159	0.101159	0.101159	0.101159	0	0.101159	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	2	1	2	2	1
B	13	0x0400000000004001	1556249390.680932	1556249390.680932	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	7c:49:eb:35:7a:49	0x0800		192.168.10.254	07	"Private network"	67	192.168.10.238	07	"Private network"	68	17	0x00	1	22:ef:03:1a:97:b9_7c:49:eb:35:7a:49_1	-_XiaomiEle,CN	67	bootps	1	1	304	308	304	304	304	0	0	0	0	0	0	0	0	-0.006535948	0x0001	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.101159	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	2	1	1	1
A	14	0x0400000000004000	1556249628.194584	1556249628.194584	0.000000	1	3	eth:ipv4:udp	7c:49:eb:35:7a:49	22:ef:03:1a:97:b9	0x0800		192.168.10.238	07	"Private network"	68	192.168.10.254	07	"Private network"	67	17	0x00	1	7c:49:eb:35:7a:49_22:ef:03:1a:97:b9_1	XiaomiEle,CN_-	67	bootps	1	1	308	304	308	308	308	0	0	0	0	0	0	0	0	0.006535948	0x0001	65535	0	255	255	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.094178	0.094178	0.094178	0.094178	0	0.094178	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	2	1	2	2	1
B	14	0x0400000000004001	1556249628.288762	1556249628.288762	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	7c:49:eb:35:7a:49	0x0800		192.168.10.254	07	"Private network"	67	192.168.10.238	07	"Private network"	68	17	0x00	1	22:ef:03:1a:97:b9_7c:49:eb:35:7a:49_1	-_XiaomiEle,CN	67	bootps	1	1	304	308	304	304	304	0	0	0	0	0	0	0	0	-0.006535948	0x0001	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.094178	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	2	1	1	1
A	15	0x0400000000004000	1556249865.997528	1556249865.997528	0.000000	1	3	eth:ipv4:udp	7c:49:eb:35:7a:49	22:ef:03:1a:97:b9	0x0800		192.168.10.238	07	"Private network"	68	192.168.10.254	07	"Private network"	67	17	0x00	1	7c:49:eb:35:7a:49_22:ef:03:1a:97:b9_1	XiaomiEle,CN_-	67	bootps	1	1	308	304	308	308	308	0	0	0	0	0	0	0	0	0.006535948	0x0001	65535	0	255	255	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.101923	0.101923	0.101923	0.101923	0	0.101923	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	2	1	2	2	1
B	15	0x0400000000004001	1556249866.099451	1556249866.099451	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	7c:49:eb:35:7a:49	0x0800		192.168.10.254	07	"Private network"	67	192.168.10.238	07	"Private network"	68	17	0x00	1	22:ef:03:1a:97:b9_7c:49:eb:35:7a:49_1	-_XiaomiEle,CN	67	bootps	1	1	304	308	304	304	304	0	0	0	0	0	0	0	0	-0.006535948	0x0001	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.101923	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	2	1	1	1
A	16	0x0000000000000004	1556249944.039795	1556249944.039795	0.000000	1	2	eth:eapol	7c:49:eb:35:7a:49	02:6e:0e:11:77:f1	0x888e		-	-	"-"	0	-	-	"-"	0	0	0x00	1	7c:49:eb:35:7a:49_02:6e:0e:11:77:f1_1	XiaomiEle,CN_-	0	unknown	1	0	99	0	99	99	99	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
A	17	0x0400000000004000	1556250104.176555	1556250104.176555	0.000000	1	3	eth:ipv4:udp	7c:49:eb:35:7a:49	22:ef:03:1a:97:b9	0x0800		192.168.10.238	07	"Private network"	68	192.168.10.254	07	"Private network"	67	17	0x00	1	7c:49:eb:35:7a:49_22:ef:03:1a:97:b9_1	XiaomiEle,CN_-	67	bootps	1	1	308	304	308	308	308	0	0	0	0	0	0	0	0	0.006535948	0x0001	65535	0	255	255	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.09766	0.09766	0.09766	0.09766	0	0.09766	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	2	1	2	2	1
B	17	0x0400000000004001	1556250104.274215	1556250104.274215	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	7c:49:eb:35:7a:49	0x0800		192.168.10.254	07	"Private network"	67	192.168.10.238	07	"Private network"	68	17	0x00	1	22:ef:03:1a:97:b9_7c:49:eb:35:7a:49_1	-_XiaomiEle,CN	67	bootps	1	1	304	308	304	304	304	0	0	0	0	0	0	0	0	-0.006535948	0x0001	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.09766	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	2	1	1	1
A	18	0x0400000000004000	1556250342.813670	1556250342.813670	0.000000	1	3	eth:ipv4:udp	7c:49:eb:35:7a:49	22:ef:03:1a:97:b9	0x0800		192.168.10.238	07	"Private network"	68	192.168.10.254	07	"Private network"	67	17	0x00	1	7c:49:eb:35:7a:49_22:ef:03:1a:97:b9_1	XiaomiEle,CN_-	67	bootps	1	1	308	304	308	308	308	0	0	0	0	0	0	0	0	0.006535948	0x0001	65535	0	255	255	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.09818	0.09818	0.09818	0.09818	0	0.09818	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	2	1	2	2	1
B	18	0x0400000000004001	1556250342.911850	1556250342.911850	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	7c:49:eb:35:7a:49	0x0800		192.168.10.254	07	"Private network"	67	192.168.10.238	07	"Private network"	68	17	0x00	1	22:ef:03:1a:97:b9_7c:49:eb:35:7a:49_1	-_XiaomiEle,CN	67	bootps	1	1	304	308	304	304	304	0	0	0	0	0	0	0	0	-0.006535948	0x0001	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.09818	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	2	1	1	1
