%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	ethVlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPdssF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF
A	10	0x0000000000000004	1475159348.865152	1475159348.885639	0.020487	1	2	eth:eapol	18:b7:9e:02:20:44	14:cc:20:51:33:e9	0x888e		-	-	"-"	0	-	-	"-"	0	0	0x00	1	18:b7:9e:02:20:44_14:cc:20:51:33:e9_3	Invoxia,FR_TPLinkTec,CN	0	unknown	3	0	297	0	99	99	99	0	0	0.011652	0.006829	0.003557448	146.4343	14497	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
A	11	0x0400000000004000	1475159700.087551	1475159700.087551	0.000000	1	3	eth:ipv4:udp	18:b7:9e:02:20:44	14:cc:20:51:33:ea	0x0800		192.168.1.120	07	"Private network"	37616	192.168.1.1	07	"Private network"	53	17	0x00	1	18:b7:9e:02:20:44_14:cc:20:51:33:ea_1	Invoxia,FR_TPLinkTec,CN	53	domain	1	1	33	49	33	33	33	0	0	0	0	0	0	0	0	-0.1951219	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000313	0.000313	0.000313	0.000313	0	0.000313	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	2	2	0.6666667
B	11	0x0400000000004001	1475159700.087864	1475159700.087864	0.000000	1	3	eth:ipv4:udp	14:cc:20:51:33:ea	18:b7:9e:02:20:44	0x0800		192.168.1.1	07	"Private network"	53	192.168.1.120	07	"Private network"	37616	17	0x00	1	14:cc:20:51:33:ea_18:b7:9e:02:20:44_1	TPLinkTec,CN_Invoxia,FR	53	domain	1	1	49	33	49	49	49	0	0	0	0	0	0	0	0	0.1951219	0x0001	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000313	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	1	1	1
A	12	0x0000000000000004	1475159947.671966	1475159947.684449	0.012483	1	2	eth:eapol	18:b7:9e:02:20:44	14:cc:20:51:33:e9	0x888e		-	-	"-"	0	-	-	"-"	0	0	0x00	1	18:b7:9e:02:20:44_14:cc:20:51:33:e9_2	Invoxia,FR_TPLinkTec,CN	0	unknown	2	0	198	0	99	99	99	0	0	0.012483	0.0062415	0.004413407	160.2179	15861.57	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
A	13	0x0400000000004000	1475160001.069860	1475160001.069860	0.000000	1	3	eth:ipv4:udp	18:b7:9e:02:20:44	14:cc:20:51:33:ea	0x0800		192.168.1.120	07	"Private network"	37616	192.168.1.1	07	"Private network"	53	17	0x00	1	18:b7:9e:02:20:44_14:cc:20:51:33:ea_1	Invoxia,FR_TPLinkTec,CN	53	domain	1	1	33	49	33	33	33	0	0	0	0	0	0	0	0	-0.1951219	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000355	0.000355	0.000355	0.000355	0	0.000355	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	2	2	0.6666667
B	13	0x0400000000004001	1475160001.070215	1475160001.070215	0.000000	1	3	eth:ipv4:udp	14:cc:20:51:33:ea	18:b7:9e:02:20:44	0x0800		192.168.1.1	07	"Private network"	53	192.168.1.120	07	"Private network"	37616	17	0x00	1	14:cc:20:51:33:ea_18:b7:9e:02:20:44_1	TPLinkTec,CN_Invoxia,FR	53	domain	1	1	49	33	49	49	49	0	0	0	0	0	0	0	0	0.1951219	0x0001	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000355	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	1	1	1
A	14	0x0000000000000004	1475160547.742194	1475160547.753341	0.011147	1	2	eth:eapol	18:b7:9e:02:20:44	14:cc:20:51:33:e9	0x888e		-	-	"-"	0	-	-	"-"	0	0	0x00	1	18:b7:9e:02:20:44_14:cc:20:51:33:e9_2	Invoxia,FR_TPLinkTec,CN	0	unknown	2	0	198	0	99	99	99	0	0	0.011147	0.0055735	0.00394106	179.4205	17762.63	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
A	15	0x0400000000004000	1475160600.046121	1475160602.066783	2.020662	1	3	eth:ipv4:udp	18:b7:9e:02:20:44	14:cc:20:51:33:ea	0x0800		192.168.1.120	07	"Private network"	37616	192.168.1.1	07	"Private network"	53	17	0x00	1	18:b7:9e:02:20:44_14:cc:20:51:33:ea_2	Invoxia,FR_TPLinkTec,CN	53	domain	2	2	66	291	33	33	33	0	0	2.020662	1.010331	0.7144119	0.9897746	32.66256	0	-0.6302521	0x0001	93	93	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.250938	0.000411	0.250938	0.1256745	0.08857467	2.020662	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	2	2	0.6666667
B	15	0x0400000000004001	1475160600.297059	1475160602.067194	1.770135	1	3	eth:ipv4:udp	14:cc:20:51:33:ea	18:b7:9e:02:20:44	0x0800		192.168.1.1	07	"Private network"	53	192.168.1.120	07	"Private network"	37616	17	0x00	1	14:cc:20:51:33:ea_18:b7:9e:02:20:44_2	TPLinkTec,CN_Invoxia,FR	53	domain	2	2	291	66	49	242	145.5	68.2358	0	1.770135	0.8850675	0.6258373	1.129857	164.3942	0	0.6302521	0x0001	82	82	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	1.769724	1.769724	1.769724	1.769724	0	1.895398	0.08857467	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	1	1	1
A	16	0x0400000000004000	1475161097.018670	1475161097.018670	0.000000	1	3	eth:ipv4:udp	18:b7:9e:02:20:44	14:cc:20:51:33:ea	0x0800		192.168.1.120	07	"Private network"	68	192.168.1.1	07	"Private network"	67	17	0x00	1	18:b7:9e:02:20:44_14:cc:20:51:33:ea_1	Invoxia,FR_TPLinkTec,CN	67	bootps	1	1	300	300	300	300	300	0	0	0	0	0	0	0	0	0	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.002643	0.002643	0.002643	0.002643	0	0.002643	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	4	2	0.6666667
B	16	0x0400000000004001	1475161097.021313	1475161097.021313	0.000000	1	3	eth:ipv4:udp	14:cc:20:51:33:ea	18:b7:9e:02:20:44	0x0800		192.168.1.1	07	"Private network"	67	192.168.1.120	07	"Private network"	68	17	0x00	1	14:cc:20:51:33:ea_18:b7:9e:02:20:44_1	TPLinkTec,CN_Invoxia,FR	67	bootps	1	1	300	300	300	300	300	0	0	0	0	0	0	0	0	0	0x0001	65535	0	64	64	0	0x00	0x0800	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.002643	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	3	1	1
A	17	0x0000000000000004	1475161146.584094	1475161146.584094	0.000000	1	2	eth:eapol	18:b7:9e:02:20:44	14:cc:20:51:33:e9	0x888e		-	-	"-"	0	-	-	"-"	0	0	0x00	1	18:b7:9e:02:20:44_14:cc:20:51:33:e9_1	Invoxia,FR_TPLinkTec,CN	0	unknown	1	0	99	0	99	99	99	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
A	18	0x0400000000004000	1475161200.018349	1475161200.018349	0.000000	1	3	eth:ipv4:udp	18:b7:9e:02:20:44	14:cc:20:51:33:ea	0x0800		192.168.1.120	07	"Private network"	37616	192.168.1.1	07	"Private network"	53	17	0x00	1	18:b7:9e:02:20:44_14:cc:20:51:33:ea_1	Invoxia,FR_TPLinkTec,CN	53	domain	1	1	33	49	33	33	33	0	0	0	0	0	0	0	0	-0.1951219	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000335	0.000335	0.000335	0.000335	0	0.000335	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	2	2	0.6666667
B	18	0x0400000000004001	1475161200.018684	1475161200.018684	0.000000	1	3	eth:ipv4:udp	14:cc:20:51:33:ea	18:b7:9e:02:20:44	0x0800		192.168.1.1	07	"Private network"	53	192.168.1.120	07	"Private network"	37616	17	0x00	1	14:cc:20:51:33:ea_18:b7:9e:02:20:44_1	TPLinkTec,CN_Invoxia,FR	53	domain	1	1	49	33	49	49	49	0	0	0	0	0	0	0	0	0.1951219	0x0001	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000335	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	1	1	1
A	19	0x0000000000000004	1475161747.473455	1475161747.484976	0.011521	1	2	eth:eapol	18:b7:9e:02:20:44	14:cc:20:51:33:e9	0x888e		-	-	"-"	0	-	-	"-"	0	0	0x00	1	18:b7:9e:02:20:44_14:cc:20:51:33:e9_2	Invoxia,FR_TPLinkTec,CN	0	unknown	2	0	198	0	99	99	99	0	0	0.011521	0.0057605	0.004073289	173.596	17186.01	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
A	20	0x0400000000004000	1475161799.991093	1475161799.991093	0.000000	1	3	eth:ipv4:udp	18:b7:9e:02:20:44	14:cc:20:51:33:ea	0x0800		192.168.1.120	07	"Private network"	37616	192.168.1.1	07	"Private network"	53	17	0x00	1	18:b7:9e:02:20:44_14:cc:20:51:33:ea_1	Invoxia,FR_TPLinkTec,CN	53	domain	1	1	33	49	33	33	33	0	0	0	0	0	0	0	0	-0.1951219	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000315	0.000315	0.000315	0.000315	0	0.000315	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	2	2	0.6666667
B	20	0x0400000000004001	1475161799.991408	1475161799.991408	0.000000	1	3	eth:ipv4:udp	14:cc:20:51:33:ea	18:b7:9e:02:20:44	0x0800		192.168.1.1	07	"Private network"	53	192.168.1.120	07	"Private network"	37616	17	0x00	1	14:cc:20:51:33:ea_18:b7:9e:02:20:44_1	TPLinkTec,CN_Invoxia,FR	53	domain	1	1	49	33	49	49	49	0	0	0	0	0	0	0	0	0.1951219	0x0001	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000315	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	3	1	1	1
A	21	0x0000000000000004	1475162347.543351	1475162347.553108	0.009757	1	2	eth:eapol	18:b7:9e:02:20:44	14:cc:20:51:33:e9	0x888e		-	-	"-"	0	-	-	"-"	0	0	0x00	1	18:b7:9e:02:20:44_14:cc:20:51:33:e9_2	Invoxia,FR_TPLinkTec,CN	0	unknown	2	0	198	0	99	99	99	0	0	0.009757	0.0048785	0.00344962	204.981	20293.12	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
