%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	ethVlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPdssF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF
A	1	0x0400000000004000	1556247603.234267	1556247603.234267	0.000000	1	3	eth:ipv4:udp	00:71:47:c0:91:93	22:ef:03:1a:97:b9	0x0800		192.168.10.147	07	"Private network"	15355	155.33.33.75	us	"Northeastern University"	53	17	0x00	1	00:71:47:c0:91:93_22:ef:03:1a:97:b9_1	AmazonTec,US_-	53	domain	1	1	46	62	46	46	46	0	0	0	0	0	0	0	0	-0.1481481	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.017396	0.017396	0.017396	0.017396	0	0.017396	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	6	1	6	6	1
B	1	0x0400000000004001	1556247603.251663	1556247603.251663	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	00:71:47:c0:91:93	0x0800		155.33.33.75	us	"Northeastern University"	53	192.168.10.147	07	"Private network"	15355	17	0x00	1	22:ef:03:1a:97:b9_00:71:47:c0:91:93_1	-_AmazonTec,US	53	domain	1	1	62	46	62	62	62	0	0	0	0	0	0	0	0	0.1481481	0x0001	65535	0	56	56	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.017396	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	6	5	5	5
A	19	0x0400000000004000	1556247777.402093	1556247777.402902	0.000809	1	3	eth:ipv4:tcp	00:71:47:c0:91:93	22:ef:03:1a:97:b9	0x0800		192.168.10.147	07	"Private network"	44200	13.33.79.35	us	"Amazoncom"	443	6	0x00	1	00:71:47:c0:91:93_22:ef:03:1a:97:b9_2	AmazonTec,US_-	443	https	2	0	31	0	0	31	15.5	10.96016	0	0.000809	0.0004045	0.0002860247	2472.188	38318.91	1	1	0x0017	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	267741644	2	31	0	2	0	0	0	1648	1648	1648	1648	0	0	0	0	0x041c	0x0000	2	6	0x00000102	0	1	0x0000	0x00	0	0x00	0	2228617467	0.001	0.000000	1556247777.402902	0	65535	0	0	0	0	0	0x43	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	6	1	3	7	1.166667
A	25	0x0400000000004000	1556247893.143478	1556247893.147383	0.003905	1	3	eth:ipv4:tcp	00:71:47:c0:91:93	22:ef:03:1a:97:b9	0x0800		192.168.10.147	07	"Private network"	57863	52.216.107.4	us	"Amazon Technologies Inc"	80	6	0x00	1	00:71:47:c0:91:93_22:ef:03:1a:97:b9_2	AmazonTec,US_-	80	http	2	1	0	0	0	0	0	0	0	0.003905	0.0019525	0.001380626	512.1639	0	0.3333333	0	0x0013	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3637452477	2	0	0	2	0	0	0	1403	1403	1403	1403	0	0	0	0	0x0111	0x3000	2	6	0x00000102	0	1	0x0000	0x00	0	0x00	1400346	1863351643	0.004	5601.384266	1556242291.763117	0	0.000433	0.000433	0.000433	0	0	0	0x01	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	11	1	2	6	0.5454546
B	25	0x0400000000004001	1556247893.143911	1556247893.143911	0.000000	1	3	eth:ipv4:tcp	22:ef:03:1a:97:b9	00:71:47:c0:91:93	0x0800		52.216.107.4	us	"Amazon Technologies Inc"	80	192.168.10.147	07	"Private network"	57863	6	0x00	1	22:ef:03:1a:97:b9_00:71:47:c0:91:93_1	-_AmazonTec,US	80	http	1	2	0	0	0	0	0	0	0	0	0	0	0	0	-0.3333333	0	0x0013	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2250228517	1	0	0	1	0	0	0	235	235	235	235	0	0	0	0	0x0111	0x2000	1	3	0x00000102	0	1	0x0000	0x00	0	0x00	1863351643	1400346	0.004	7453406.926018	1548794486.217894	0	0.003472	0.003472	0.001736	0.001227537	0.002169	0.001227537	0x01	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	11	1	5	5
A	9	0x0400000000004000	1556247732.693107	1556247732.693107	0.000000	1	3	eth:ipv4:udp	00:71:47:c0:91:93	22:ef:03:1a:97:b9	0x0800		192.168.10.147	07	"Private network"	31936	155.33.33.75	us	"Northeastern University"	53	17	0x00	1	00:71:47:c0:91:93_22:ef:03:1a:97:b9_1	AmazonTec,US_-	53	domain	1	1	46	62	46	46	46	0	0	0	0	0	0	0	0	-0.1481481	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.003285	0.003285	0.003285	0.003285	0	0.003285	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	10	1	11	10	1
B	9	0x0400000000004001	1556247732.696392	1556247732.696392	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	00:71:47:c0:91:93	0x0800		155.33.33.75	us	"Northeastern University"	53	192.168.10.147	07	"Private network"	31936	17	0x00	1	22:ef:03:1a:97:b9_00:71:47:c0:91:93_1	-_AmazonTec,US	53	domain	1	1	62	46	62	62	62	0	0	0	0	0	0	0	0	0.1481481	0x0001	65535	0	57	57	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.003285	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	10	10	9	9
A	11	0x0400000000004000	1556247743.500610	1556247743.500610	0.000000	1	3	eth:ipv4:udp	00:71:47:c0:91:93	22:ef:03:1a:97:b9	0x0800		192.168.10.147	07	"Private network"	38081	155.33.33.75	us	"Northeastern University"	53	17	0x00	1	00:71:47:c0:91:93_22:ef:03:1a:97:b9_1	AmazonTec,US_-	53	domain	1	1	37	141	37	37	37	0	0	0	0	0	0	0	0	-0.5842696	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.03247	0.03247	0.03247	0.03247	0	0.03247	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	10	1	9	8	0.8
B	11	0x0400000000004001	1556247743.533080	1556247743.533080	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	00:71:47:c0:91:93	0x0800		155.33.33.75	us	"Northeastern University"	53	192.168.10.147	07	"Private network"	38081	17	0x00	1	22:ef:03:1a:97:b9_00:71:47:c0:91:93_1	-_AmazonTec,US	53	domain	1	1	141	37	141	141	141	0	0	0	0	0	0	0	0	0.5842696	0x0001	65535	0	56	56	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.03247	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	10	8	7	7
A	13	0x0400000000004000	1556247753.813156	1556247753.813156	0.000000	1	3	eth:ipv4:udp	00:71:47:c0:91:93	22:ef:03:1a:97:b9	0x0800		192.168.10.147	07	"Private network"	68	192.168.10.254	07	"Private network"	67	17	0x00	1	00:71:47:c0:91:93_22:ef:03:1a:97:b9_1	AmazonTec,US_-	67	bootps	1	1	300	304	300	300	300	0	0	0	0	0	0	0	0	-0.006622517	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.103075	0.103075	0.103075	0.103075	0	0.103075	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	10	1	4	2	0.2
B	13	0x0400000000004001	1556247753.916231	1556247753.916231	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	00:71:47:c0:91:93	0x0800		192.168.10.254	07	"Private network"	67	192.168.10.147	07	"Private network"	68	17	0x00	1	22:ef:03:1a:97:b9_00:71:47:c0:91:93_1	-_AmazonTec,US	67	bootps	1	1	304	300	304	304	304	0	0	0	0	0	0	0	0	0.006622517	0x0001	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.103075	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	10	3	1	1
A	40	0x0400000000004000	1556248054.417466	1556248054.417466	0.000000	1	3	eth:ipv4:tcp	00:71:47:c0:91:93	14:91:82:b4:4b:5f	0x0800		192.168.10.147	07	"Private network"	38187	192.168.10.143	07	"Private network"	49153	6	0x00	1	00:71:47:c0:91:93_14:91:82:b4:4b:5f_1	AmazonTec,US_BelkinInt,US	49153	unknown	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0011	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	331042399	1	0	0	1	0	0	0	1403	1403	1403	1403	0	0	0	0	0x0111	0x3000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.062294	0.062294	0.062294	0	0	0	0x83	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	15	1	2	2	0.1333333
B	40	0x0400000000004001	1556248054.479760	1556248054.479760	0.000000	1	3	eth:ipv4:tcp	14:91:82:b4:4b:5f	00:71:47:c0:91:93	0x0800		192.168.10.143	07	"Private network"	49153	192.168.10.147	07	"Private network"	38187	6	0x00	1	14:91:82:b4:4b:5f_00:71:47:c0:91:93_1	BelkinInt,US_AmazonTec,US	49153	unknown	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0011	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	891480973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0004	0x2000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.062294	0	0x43	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	15	1	1	1
A	12	0x0400000000004000	1556247743.534732	1556248054.429082	310.894350	1	3	eth:ipv4:tcp	00:71:47:c0:91:93	22:ef:03:1a:97:b9	0x0800		192.168.10.147	07	"Private network"	47318	13.33.79.35	us	"Amazoncom"	443	6	0x00	1	00:71:47:c0:91:93_22:ef:03:1a:97:b9_11	AmazonTec,US_-	443	https	11	8	1064	1309	0	517	96.72727	162.8822	0	239.9624	28.26312	65.47985	0.03538179	3.422385	0.1578947	-0.1032448	0x0a17	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3207361865	10	1064	0	10	1309	0	517	65535	90413.5	65535	91584	0	3	1	0	0x041e	0x0000	11	35	0x0000011e	1460	64	0x0000	0x00	0	0x00	0	2228677545	0.001	0.000000	1556248054.429082	0.003161	0.003085	239.9612	59.99976	96.62193	0.004853	0	0x42	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	14	1	6	15	1.071429
B	12	0x0400000000004001	1556247743.537893	1556247983.612942	240.075049	1	3	eth:ipv4:tcp	22:ef:03:1a:97:b9	00:71:47:c0:91:93	0x0800		13.33.79.35	us	"Amazoncom"	443	192.168.10.147	07	"Private network"	47318	6	0x00	1	22:ef:03:1a:97:b9_00:71:47:c0:91:93_8	-_AmazonTec,US	443	https	8	11	1309	1064	0	1141	163.625	339.5878	0	240.0009	30.00938	73.49736	0.03332292	5.452462	-0.1578947	0.1032448	0x0a13	1	22107	243	243	0	0x28	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3477330872	8	1309	0	8	1033	0	1141	28960	30883.36	28960	31232	0	2	1	0	0x031b	0x0000	8	26	0x0000011e	1460	256	0x0000	0x00	0	0x00	2228677545	1385397	0.01	22286774.951852	1533961208.661091	0.001692	0.000582	70.81614	12.88398	25.96679	72.88374	100.0503	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	14	5	14	14
A	41	0x0400000000004000	1556248054.424857	1556248054.429396	0.004539	1	3	eth:ipv4:tcp	00:71:47:c0:91:93	22:ef:03:1a:97:b9	0x0800		192.168.10.147	07	"Private network"	51497	52.46.156.47	us	"Amazon Technologies Inc"	443	6	0x00	1	00:71:47:c0:91:93_22:ef:03:1a:97:b9_2	AmazonTec,US_-	443	https	2	0	53	0	0	53	26.5	18.73833	0	0.004539	0.0022695	0.001604779	440.6257	11676.58	1	1	0x0011	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3033566989	2	53	0	2	0	0	0	1597	1597	1597	1597	0	0	0	0	0x041c	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x43	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	14	1	1	13	0.9285714
A	20	0x0400000000004000	1556247883.046137	1556247883.059256	0.013119	1	3	eth:ipv4:icmp	00:71:47:c0:91:93	22:ef:03:1a:97:b9	0x0800		192.168.10.147	07	"Private network"	0	192.168.10.254	07	"Private network"	0	1	0x00	1	00:71:47:c0:91:93_22:ef:03:1a:97:b9_5	AmazonTec,US_-	0	unknown	5	5	280	280	56	56	56	0	0	0.008039	0.0026238	0.002504388	381.1266	21343.09	0	0	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	2.4e-05	1.5e-05	2.4e-05	1.8e-05	2.664582e-06	0.000945	0	0x00	0x21	5	0x00000000_0x00000100_0x0001	0x00000000	1	0	14	1	4	5	0.3571429
